master_linkage_id,generic_name,category,dosage_text_length,has_dose_numbers,has_dose_keywords,text_too_short,dosage_text_sample,llm_raw_response
0766174e-676a-5a0d-bae5-929b52cfbbd6,LINEZOLID,BAD_LLM_RESPONSE,2696,True,True,False,"2 DOSAGE & ADMINISTRATION Dosage, Route, and Frequency of Administration Infection Pediatric Patients (Birth through 11 years of Age) Adults and Adolescents (12 Years and Older) Duration (days) Nosocomial pneumonia 10 mg/kg intravenous or oral every 8 hours 600 mg intravenous or oral every 12 hours ",NOT_IN_CACHE
0767b5f0-418f-5ca7-a30e-8a0fee2093d6,SERTRALINE,BAD_LLM_RESPONSE,5161,True,True,False,"2 DOSAGE AND ADMINISTRATION Indication Starting Dosage Maximum Dosage MDD (2.1) 50 mg per day 200 mg per day OCD (2.1) 25 mg per day (ages 6 to 12) 200 mg per day 50 mg per day (ages ≥ 13) PD, PTSD, SAD (2.1) 25 mg per day 200 mg per day PMDD (2.2) continuous dosing 50 mg per day 150 mg per day PMDD",NOT_IN_CACHE
0788cc17-2b45-5466-8b79-255977cfde4c,CELECOXIB,BAD_LLM_RESPONSE,4669,True,True,False,"2 DOSAGE AND ADMINISTRATION Use the lowest effective dosage for shortest duration consistent with individual patient treatment goals. ( 2.1 ) OA: 200 mg once daily or 100 mg twice daily. ( 2.2 , 14.1 ) RA: 100 mg to 200 mg twice daily. ( 2.3 , 14.2 ) JRA: 50 mg twice daily in patients 10 kg to 25 kg",NOT_IN_CACHE
0789732f-536a-57f9-abbe-e5fdc7af3883,LAMOTRIGINE,BAD_LLM_RESPONSE,28472,True,True,False,"[""2 DOSAGE AND ADMINISTRATION Dosing is based on concomitant medications, indication, and patient age. ( 2.1 , 2.2 , 2.3 , 2.4 ) To avoid an increased risk of rash, the recommended initial dose and subsequent dose escalations should not be exceeded.( 2.1 ) Do not restart lamotrigine orally disintegr",NOT_IN_CACHE
07a2416c-d2d1-5185-a883-6e12f2ecfc02,TOPIRAMATE,BAD_LLM_RESPONSE,5913,True,True,False,"2 DOSAGE AND ADMINISTRATION Topiramate extended-release capsules initial dose, titration, and recommended maintenance dose varies by indication and age group. See Full Prescribing Information for recommended dosage, and dosing considerations in patients with renal impairment, geriatric patients, and",NOT_IN_CACHE
07b41739-fcd8-5303-8813-58d6103bef95,DIVALPROEX SODIUM,BAD_LLM_RESPONSE,12712,True,True,False,2 DOSAGE AND ADMINISTRATION Divalproex sodium extended-release tablets are an extended-release product intended for once-a-day oral administration. Divalproex sodium extended-release tablets should be swallowed whole and should not be crushed or chewed. • Divalproex sodium extended-release tablets a,NOT_IN_CACHE
07cb5b0a-290f-5ca7-a7e3-04e7292652d8,NADOLOL,BAD_LLM_RESPONSE,1536,True,True,False,DOSAGE AND ADMINISTRATION DOSAGE MUST BE INDIVIDUALIZED. NADOLOL MAY BE ADMINISTERED WITHOUT REGARD TO MEALS. Angina Pectoris The usual initial dose is 40 mg nadolol once daily. Dosage may be gradually increased in 40 to 80 mg increments at 3 to 7 day intervals until optimum clinical response is obt,NOT_IN_CACHE
07e6d40e-ec9f-54e2-80a1-0f26c5e41074,CIPROFOLXACIN,BAD_LLM_RESPONSE,9320,True,True,False,2 DOSAGE AND ADMINISTRATION Ciprofloxacin tablets should be administered orally as described in the appropriate Dosage Guidelines tables. Adult Dosage Guidelines Infection Dose Frequency Duration Skin and Skin Structure 500 -750 mg every 12 hours 7 to 14 days Bone and Joint 500-750 mg every 12 hours,NOT_IN_CACHE
07ee088b-d62e-5938-9b74-61eeed662c6b,Naproxen,BAD_LLM_RESPONSE,8029,True,True,False,"DOSAGE AND ADMINISTRATION Carefully consider the potential benefits and risks of naproxen, naproxen sodium and other treatment options before deciding to use naproxen and naproxen sodium tablets. Use the lowest effective dose for the shortest duration consistent with individual patient treatment goa",NOT_IN_CACHE
07f9d651-f95f-5ff8-9fa6-a07ee4716196,Paroxetine hydrochloride,BAD_LLM_RESPONSE,10283,True,True,False,"DOSAGE AND ADMINISTRATION Major Depressive Disorder Usual Initial Dosage Paroxetine should be administered as a single daily dose with or without food, usually in the morning. The recommended initial dose is 20 mg/day. Patients were dosed in a range of 20 to 50 mg/day in the clinical trials demonstr",NOT_IN_CACHE
0800f872-8b29-54cf-87a0-e9bfe801a422,GABAPENTIN,BAD_LLM_RESPONSE,10051,True,True,False,"[""2 DOSAGE AND ADMlNlSTRATION Postherpetic Neuralgia (2.1) Dose can be titrated up as needed to a dose of 1800 mg/day Day 1: Single 300 mg dose Day 2: 600 mg/day (i.e., 300 mg two times a day) Day 3: 900 mg/day (i.e., 300 mg three times a day) Epilepsy with Partial Onset Seizures (2.2) Patients 12 y",NOT_IN_CACHE
08057b5e-be67-593d-ae5f-b8000a8ba6a2,VALACYCLOVIR,BAD_LLM_RESPONSE,9817,True,True,False,2 DOSAGE AND ADMINISTRATION Valacyclovir tablets may be given without regard to meals. Valacyclovir oral suspension (25 mg/mL or 50 mg/mL) may be prepared extemporaneously from the 500-mg valacyclovir tablets for use in pediatric patients for whom a solid dosage form is not appropriate [see Dosage a,NOT_IN_CACHE
0809aa4a-bbb3-5332-93f3-50b90215b655,ENTECAVIR,BAD_LLM_RESPONSE,4953,True,True,False,2 DOSAGE AND ADMINISTRATION Nucleoside-inhibitor-treatment-naïve with compensated liver disease (greater than or equal to 16 years old): 0.5 mg once daily. ( 2.2 ) Nucleoside-inhibitor-treatment-naïve and lamivudine-experienced pediatric patients at least 2 years of age and weighing at least 10 kg: ,NOT_IN_CACHE
082731e0-7d7b-5bbb-b403-ef871f8a4617,rosuvastatin calcium,BAD_LLM_RESPONSE,5255,True,True,False,"2 DOSAGE AND ADMINISTRATION 2.1 General Dosing Information The dose range for CRESTOR is 5 to 40 mg orally once daily. CRESTOR can be administered as a single dose at any time of day, with or without food. When initiating CRESTOR therapy or switching from another HMG-CoA reductase inhibitor therapy,",NOT_IN_CACHE
0838f4ae-50ce-5450-b6e7-fe7f30870a2f,CEFDINIR,BAD_LLM_RESPONSE,4947,True,True,False,"DOSAGE AND ADMINISTRATION (see INDICATIONS AND USAGE for Indicated Pathogens) The recommended dosage and duration of treatment for infections in pediatric patients are described in the following chart; the total daily dose for all infections is 14 mg/kg, up to a maximum dose of 600 mg per day. Once-",NOT_IN_CACHE
083a82a9-45a0-504b-b762-9525b48916b8,TADALAFIL,BAD_LLM_RESPONSE,6560,True,True,False,2 DOSAGE AND ADMINISTRATION Do not split Tadalafil tablets; entire dose should be taken. Tadalafil tablets for use as needed: ED: Starting dose: 10 mg as needed prior to sexual activity. Increase to 20 mg or decrease to 5 mg based upon efficacy/tolerability. Improves erectile function compared to pl,NOT_IN_CACHE
085a9cfd-020e-54c0-8bad-b757730dc9c3,PREGABALIN,BAD_LLM_RESPONSE,8450,True,True,False,"2 DOSAGE AND ADMINISTRATION For adult indications, begin dosing at 150 mg/day. ( 2.2 , 2.3 , 2.4 , 2.5 , 2.6 ) Dosing recommendations: INDICATION Dosing Regimen Maximum Dose DPN Pain (2.2) 3 divided doses per day 300 mg/day within 1 week PHN (2.3) 2 or 3 divided doses per day 300 mg/day within 1 wee",NOT_IN_CACHE
0860b32d-c6d0-5d0c-8ac0-7b283eca3ae1,GABAPENTIN,BAD_LLM_RESPONSE,6322,True,True,False,"2 DOSAGE AND ADMINISTRATION Postherpetic Neuralgia ( 2.1 ) Dose can be titrated up as needed to a dose of 1,800 mg/day Day 1: Single 300 mg dose Day 2: 600 mg/day (i.e., 300 mg two times a day) Day 3: 900 mg/day (i.e., 300 mg three times a day) Epilepsy with Partial Onset Seizures ( 2.2 ) Patients 1",NOT_IN_CACHE
08884e57-8284-54e9-bd8d-43ee706a0ac3,PREGABALIN,BAD_LLM_RESPONSE,8592,True,True,False,"2 DOSAGE AND ADMINISTRATION For adult indications, begin dosing at 150 mg/day. ( 2.2 , 2.3 , 2.4 , 2.5 , 2.6 ) Dosing recommendations: INDICATION Dosing Regimen Maximum Dose DPN Pain ( 2.2 ) 3 divided doses per day 300 mg/day within 1 week PHN ( 2.3 ) 2 or 3 divided doses per day 300 mg/day within 1",NOT_IN_CACHE
089d502d-454d-578e-be0b-4ebae246a17d,CIPROFLOXACIN,BAD_LLM_RESPONSE,7778,True,True,False,2 DOSAGE AND ADMINISTRATION Ciprofloxacin tablets should be administered orally as described in the appropriate Dosage Guidelines tables. Adult Dosage Guidelines Infection Dose Frequency Duration Skin and Skin Structure 500-750mg every 12 hours 7 to 14 days Bone and Joint 500-750mg every 12 hours 4 ,NOT_IN_CACHE
08a77a6a-d70f-573c-a61e-aeeb6687c402,LEVOFLOXACIN,BAD_LLM_RESPONSE,10772,True,True,False,"2 DOSAGE & ADMINISTRATION • Administer levofloxacin tablets to pediatric patients weighing 30 kg and greater only ( 2.1 , 2.2 ). • Levofloxacin Tablets cannot be administered to pediatric patients who weigh less than 30 kg because of the limitations of the available strengths. Alternative formulatio",NOT_IN_CACHE
08b68e0c-3d89-5e1f-a138-eaa604deb426,GABAPENTIN,BAD_LLM_RESPONSE,6306,True,True,False,"2 DOSAGE AND ADMINISTRATION Postherpetic Neuralgia ( 2.1 ) Dose can be titrated up as needed to a dose of 1800 mg/day Day 1: Single 300 mg dose Day 2: 600 mg/day (i.e., 300 mg two times a day) Day 3: 900 mg/day (i.e., 300 mg three times a day) Epilepsy with Partial Onset Seizures ( 2.2 ) Patients 12",NOT_IN_CACHE
08ce0aab-b1a6-5bb0-a0fc-74c10b1c2ea2,QUETIAPINE FUMARATE ER,BAD_LLM_RESPONSE,12196,True,True,False,"2.1 Important Administration Instructions Quetiapine Extended-release tablets should be swallowed whole and not split, chewed, or crushed. It is recommended that quetiapine extended-release tablets be taken without food or with a light meal (approximately 300 calories) [see CLINICAL PHARMACOLOGY (12",NOT_IN_CACHE
08d39166-efb5-50ca-a889-decf30ddae32,GRISEOFULVIN,BAD_LLM_RESPONSE,2928,True,True,False,DOSAGE AND ADMINISTRATION Accurate diagnosis of the infecting organism is essential. Identification should be made either by direct microscopic examination of a mounting of infected tissue in a solution of potassium hydroxide or by culture on an appropriate medium. Medication must be continued until,NOT_IN_CACHE
08d3aafb-1660-5aa6-b97f-f2079561c900,Sertraline hydrochloride,BAD_LLM_RESPONSE,5183,True,True,False,"2 DOSAGE AND ADMINISTRATION ­Indication Starting Dosage Maximum Dosage MDD (2.1) 50 mg per day 200 mg per day OCD (2.1) 25 mg per day (ages 6 to 12) 50 mg per day (ages ≥ 13) 200 mg per day PD, PTSD, SAD (2.1) 25 mg per day 200 mg per day PMDD (2.2) continuous dosing 50 mg per day 150 mg per day PMD",NOT_IN_CACHE
08ddd792-7987-5478-89f8-c0769e4593a0,gabapentin,BAD_LLM_RESPONSE,8960,True,True,False,"Dosage and Administration 2.1 Dosage for Postherpetic Neuralgia In adults with postherpetic neuralgia, gabapentin may be initiated on Day 1 as a single 300 mg dose, on Day 2 as 600 mg/day (300 mg two times a day), and on Day 3 as 900 mg/day (300 mg three times a day). The dose can subsequently be ti",NOT_IN_CACHE
08ebfb17-cb38-5f29-83f0-634261746e62,Oseltamivir phosphate,BAD_LLM_RESPONSE,16029,True,True,False,2 DOSAGE AND ADMINISTRATION Treatment of influenza Adults and adolescents (13 years and older): 75 mg twice daily for 5 days ( 2.2 ) Pediatric patients 1 to 12 years of age: Based on weight twice daily for 5 days ( 2.2 ) Pediatric patients 2 weeks to less than 1 year of age: 3mg/kg twice daily for 5,NOT_IN_CACHE
08f3b3a3-5ef8-5911-94be-9dfa225f44b4,,BAD_LLM_RESPONSE,24286,True,True,False,"[""DOSAGE AND ADMINISTRATION Table 1 (Recommended Dosages) summarizes the recommended volumes and concentrations of Lidocaine Hydrochloride Injection, USP for various types of anesthetic procedures. The dosages suggested in this table are for normal healthy adults and refer to the use of epinephrine-",NOT_IN_CACHE
0900cc9b-c537-5abd-81f8-7e9bb2c020c3,HYDROCHLOROTHIAZIDE,BAD_LLM_RESPONSE,1519,True,True,False,DOSAGE AND ADMINISTRATION Therapy should be individualized according to patient response. Use the smallest dosage necessary to achieve the required response. Adults For Edema The usual adult dosage is 25 mg to 100 mg daily as a single or divided dose. Many patients with edema respond to intermittent,NOT_IN_CACHE
09243122-e78f-5ec4-b127-6540bcb2ad1f,AMOXICILLIN AND CLAVULANATE POTASSIUM,BAD_LLM_RESPONSE,9787,True,True,False,"2 DOSAGE AND ADMINISTRATION Adults and Pediatric Patients greater than 40 kg: 500 or 875 mg every 12 hours or 250 or 500 mg every 8 hours, based on amoxicillin component. ( 2.2 , 2.3 ) Pediatric patients aged 12 weeks (3 months) and older: 25 to 45 mg/kg/day every 12 hours or 20 to 40 mg/kg/day ever",NOT_IN_CACHE
09e6fc96-839e-5bf7-8243-cf455bf0a5e4,VENLAFAXINE HYDROCHLORIDE,BAD_LLM_RESPONSE,7077,True,True,False,2 DOSAGE AND ADMINISTRATION Indication Starting Dose Target Dose Maximum Dose MDD ( 2.2 ) 37.5 to 75 mg/day 75 mg/day 225 mg/day GAD ( 2.3 ) 37.5 to 75 mg/day 75 mg/day 225 mg/day SAD ( 2.4 ) 75 mg/day 75 mg/day 75 mg/day PD ( 2.5 ) 37.5 mg/day 75 mg/day 225 mg/day Take once daily with food. Capsule,NOT_IN_CACHE
09fe8e54-2717-53ed-9d84-26506d0bd0af,PREGABALIN,BAD_LLM_RESPONSE,8308,True,True,False,"2 DOSAGE AND ADMINISTRATION • For adult indications, begin dosing at 150 mg/day. ( 2.2 , 2.3 , 2.4 , 2.5 , 2.6 ) • Dosing recommendations: INDICATION Dosing Regimen Maximum Dose DPN Pain (2.2) 3 divided doses per day 300 mg/day within 1 week PHN (2.3) 2 or 3 divided doses per day 300 mg/day within 1",NOT_IN_CACHE
0a025a93-bd5a-5d01-a9c4-652dfbddedc6,FLUCONAZOLE,BAD_LLM_RESPONSE,12044,True,True,False,"DOSAGE AND ADMINISTRATION Dosage and Administration in Adults Single Dose Vaginal candidiasis: The recommended dosage of fluconazole for vaginal candidiasis is 150 mg as a single oral dose. Multiple Dose SINCE ORAL ABSORPTION IS RAPID AND ALMOST COMPLETE, THE DAILY DOSE OF FLUCONAZOLE IS THE SAME FO",NOT_IN_CACHE
0a2eab61-a3b7-5fad-ae6f-cd885b52e1c9,GABAPENTIN,BAD_LLM_RESPONSE,6020,True,True,False,"2 DOSAGE AND ADMINISTRATION Postherpetic Neuralgia ( 2.1 ) Dose can be titrated up as needed to a dose of 1,800 mg/day. Day 1: Single 300 mg dose Day 2: 600 mg/day (i.e. 300 mg two times a day) Day 3: 900 mg/day (i.e. 300 mg three times a day) Epilepsy with Partial Onset Seizures ( 2.2 ) Patients 12",NOT_IN_CACHE
0a347ff4-ac4f-5f75-be05-95a7088e0ef9,FAMOTIDINE,BAD_LLM_RESPONSE,8138,True,True,False,2 DOSAGE AND ADMINISTRATION Recommended adult dosage by indication (2.1): Active DU 40 mg once daily; or 20 mg twice daily Active GU 40 mg once daily Symptomatic Nonerosive GERD 20 mg twice daily Erosive Esophagitis due to GERD 20 mg twice daily; or 40 mg twice daily Pathological Hypersecretory Cond,NOT_IN_CACHE
0a6ac630-6ca4-5e8f-8523-d35343c63663,Sulfamethoxazole and tri,BAD_LLM_RESPONSE,5057,True,True,False,"DOSAGE AND ADMINISTRATION Sulfamethoxazole and trimethoprim tablets are contraindicated in pediatric patients less than 2 months of age. Urinary Tract Infections and Shigellosis in Adults and Pediatric Patients, and Acute Otitis Media in Children Adults: The usual adult dosage in the treatment of ur",NOT_IN_CACHE
0a7e5ab8-5b18-524b-ab79-7f54955ecc99,VENLAFAXINE HYDROCHLORIDE,BAD_LLM_RESPONSE,6384,True,True,False,2 DOSAGE AND ADMINISTRATION Indication Starting Dose Target Dose Maximum Dose MDD () 37.5 mg/day to 75 mg/day 75 mg/day 225 mg/day GAD () 37.5 mg/day to 75 mg/day 75 mg/day 225 mg/day SAD () 75 mg/day 75 mg/day 75 mg/day PD () 37.5 mg/day 75 mg/day 225 mg/day • Take once daily with food. Capsules sh,NOT_IN_CACHE
0aa9066c-65f9-58f0-b8dc-5eed7345a347,VORICONAZOLE,BAD_LLM_RESPONSE,16201,True,True,False,2 DOSAGE AND ADMINISTRATION • Dosage in Adults ( 2.3 ) Infection Loading dose Maintenance Dose Intravenous infusion Intravenous infusion Oral tablets Oral suspension Invasive Aspergillosis 6 mg/kg every 12 hours for the first 24 hours 4 mg/kg every 12 hours 200 mg every 12 hours 5 mL every 12 hours ,NOT_IN_CACHE
0adfd601-de40-53e1-8b29-ae1a15581e70,GABAPENTIN,BAD_LLM_RESPONSE,6110,True,True,False,"2 DOSAGE AND ADMINISTRATION Postherpetic Neuralgia ( 2.1 ) Dose can be titrated up as needed to a dose of 1800 mg/day Day 1: Single 300 mg dose Day 2: 600 mg/day (i.e., 300 mg two times a day) Day 3: 900 mg/day (i.e., 300 mg three times a day) Epilepsy with Partial Onset Seizures ( 2.2 ) Patients 12",NOT_IN_CACHE
0b01e62c-c103-559a-8d83-6f862a6ce31e,VENLAFAXINE HYDROCHLORIDE,BAD_LLM_RESPONSE,20493,True,True,False,"[""DOSAGE AND ADMINISTRATION Venlafaxine hydrochloride extended-release capsules should be administered in a single dose with food, either in the morning or in the evening at approximately the same time each day [see Clinical Pharmacology (12.3)]. Each capsule should be swallowed whole with fluid and",NOT_IN_CACHE
0b1a0a9f-30c1-52c0-a3f0-3f64238736a8,AMOXICILLIN,BAD_LLM_RESPONSE,6183,True,True,False,"2 DOSAGE AND ADMINISTRATION In Adults, 750 to 1750 mg/day in divided doses every 8 to 12 hours. In Pediatric Patients over 3 Months of Age, 20 to 45 mg/kg/day in divided doses every 8 to 12 hours. Refer to full prescribing information for specific dosing regimens. ( 2.2 , 2.3 ) The upper dose for ne",NOT_IN_CACHE
0b2007a4-a840-5e13-add7-aa6229f4f899,SODIUM PHENYLACETATE AND SODIUM BENZOATE,BAD_LLM_RESPONSE,7375,True,True,False,"2 DOSAGE AND ADMINISTRATION Sodium Phenylacetate and Sodium Benzoate Injection, 10%/10% must be diluted with sterile 10% Dextrose Injection (D10W) before administration. Administration must be through a central venous catheter. Administration through a peripheral line may cause burns. ( 2 ) Sodium P",NOT_IN_CACHE
0b20145a-b79e-50c3-8e2b-dbc3456e879b,Atorvastatin calcium,BAD_LLM_RESPONSE,4072,True,True,False,2 DOSAGE AND ADMINISTRATION Dose range: 10 to 80 mg once daily ( 2.1 ). Recommended start dose: 10 or 20 mg once daily ( 2.1 ). Patients requiring large LDL-C reduction (>45%) may start at 40 mg once daily ( 2.1 ). Pediatric starting dose: 10 mg once daily; maximum recommended dose: 20 mg once daily,NOT_IN_CACHE
0b4bfe8f-1cba-54cd-a36d-9cdde994cacb,,BAD_LLM_RESPONSE,13940,True,True,False,"[""1.9 DOSAGE AND ADMINISTRATION When 4% Lidocaine Hydrochloride Injection, USP is used concomitantly with other products containing lidocaine, the total dose contributed by all formulations must be kept in mind. The dosage varies and depends upon the area to be anesthetized, vascularity of the tissu",NOT_IN_CACHE
0b650d9b-d4c1-535a-afe9-b4c4684bc98d,gabapentin,BAD_LLM_RESPONSE,6214,True,True,False,"2 DOSAGE & ADMINISTRATION Postherpetic Neuralgia (2.1) o Dose can be titrated up as needed to a dose of 1800 mg/day o Day 1: Single 300 mg dose o Day 2: 600 mg/day (i.e., 300 mg two times a day) o Day 3: 900 mg/day (i.e., 300 mg three times a day) Epilepsy with Partial Onset Seizures ( 2.2 ) Patient",NOT_IN_CACHE
0b7d429e-68cd-5895-b662-1fe88895a2cb,a histamine-2,BAD_LLM_RESPONSE,5682,True,True,False,2 Dosage and Administration 2.1 Recommended Dosage Table 1 shows the recommended dosage of Famotidine 20 mg and 40 mg tablets in adults and pediatric patients weighing 40 kg or greater with normal renal function. The use of Famotidine 20 mg and 40 mg tablets is not recommended for use in pediatric p,NOT_IN_CACHE
0b8315cf-ae6a-5bd6-9f32-1bd4d7106b56,ATORVASTATIN CALCIUM,BAD_LLM_RESPONSE,3747,True,True,False,2 DOSAGE AND ADMINISTRATION • Dose range: 10 to 80 mg once daily (2.1). • Recommended start dose: 10 or 20 mg once daily (2.1). • Patients requiring large LDL-C reduction (>45%) may start at 40 mg once daily (2.1). • Pediatric patients with HeFH: starting dose: 10 mg once daily; dose range: 10 to 20,NOT_IN_CACHE
0b873128-65a3-5998-b139-271f7d984d8d,VIGABATRIN,BAD_LLM_RESPONSE,9334,True,True,False,"2 DOSAGE AND ADMINISTRATION Refractory Complex Partial Seizures Adults (17 years of age and older): Initiate at 1,000 mg/day (500 mg twice daily); increase total daily dose weekly in 500 mg/day increments, to the recommended dose of 3,000 mg/day (1,500 mg twice daily) ( 2.2 ) Pediatric (2 to 16 year",NOT_IN_CACHE
0b96c985-ee14-535b-9b2d-ff73f5863f93,LEVOFLOXACIN,BAD_LLM_RESPONSE,10651,True,True,False,"2 DOSAGE & ADMINISTRATION • Administer Levofloxacin Tablets to pediatric patients weighing 30 kg and greater only (2.1, 2.2). • Levofloxacin Tablets cannot be administered to pediatric patients who weigh less than 30 kg because of the limitations of the available strengths. Alternative formulations ",NOT_IN_CACHE
0bbe0c2b-8243-56b1-bfd7-170bb22a66e4,FAMOTIDINE,BAD_LLM_RESPONSE,7624,True,True,False,2 Dosage and Administration 2.1 Recommended Dosage Table 1 shows the recommended dosage of Famotidine 20 mg and 40 mg tablets in adults and pediatric patients weighing 40 kg or greater with normal renal function. The use of Famotidine 20 mg and 40 mg tablets is not recommended for use in pediatric p,NOT_IN_CACHE
0bd9997a-c3e7-5a2e-a95d-9bccd649b635,GABAPENTIN,BAD_LLM_RESPONSE,5321,True,True,False,"2 DOSAGE AND ADMINISTRATION • Postherpetic Neuralgia (2.1) o Dose can be titrated up as needed to a dose of 1800 mg/day o Day 1: Single 300 mg dose o Day 2: 600 mg/day (i.e., 300 mg two times a day) o Day 3: 900 mg/day (i.e., 300 mg three times a day) • Epilepsy with Partial Onset Seizures (2.2) o P",NOT_IN_CACHE
0c2a6b9b-582e-515c-a401-366c6bdb08d0,GRANISETRON HYDROCHLORIDE,BAD_LLM_RESPONSE,2283,True,True,False,"​ DOSAGE AND ADMINISTRATION Emetogenic Chemotherapy The recommended adult dosage of oral granisetron hydrochloride is 2 mg once daily or 1 mg twice daily. In the 2 mg once-daily regimen, two 1 mg tablets are given up to 1 hour before chemotherapy. In the 1 mg twice-daily regimen, the first 1 mg tabl",NOT_IN_CACHE
0c422e2c-b943-5f8c-94a9-f925062c10b7,Tramadol Hydrochloride Extended-Release,BAD_LLM_RESPONSE,5049,True,True,False,"2 DOSAGE AND ADMINISTRATION Tramadol Hydrochloride Extended-Release Capsules must be swallowed whole, and must not be split, chewed, dissolved or crushed. (2.1) Do not exceed a daily dose of 300 mg tramadol. Do not use with other tramadol products. (2.1) Adults not on tramadol Immediate-Release (IR)",NOT_IN_CACHE
0c4fdb73-6aaa-54e3-a21b-7c37ede4bf7e,Pregabalin,BAD_LLM_RESPONSE,14088,True,True,False,"2.1 Important Administration Instructions Pregabalin capsules are given orally with or without food. When discontinuing pregabalin capsules, taper gradually over a minimum of 1 week [see Warnings and Precautions (5.3)]. Because pregabalin is eliminated primarily by renal excretion, adjust the dose i",NOT_IN_CACHE
0c675ac3-dc4e-5141-8607-88b1791c2376,Formulations of amoxicillin for oral,BAD_LLM_RESPONSE,6378,True,True,False,DOSAGE AND ADMINISTRATION Oral suspensions of amoxicillin may be given without regard to meals. The 400 mg suspension has been studied only when administered at the start of a light meal. Neonates and Infants Aged ≤12 Weeks (≤3 Months) Due to incompletely developed renal function affecting eliminati,NOT_IN_CACHE
0c68f97f-d0b2-5088-87ca-96b3ae1738ae,APREMILAST,BAD_LLM_RESPONSE,7142,True,True,False,"2 DOSAGE AND ADMINISTRATION To reduce the risk of gastrointestinal symptoms, titrate to recommended dosage as follows: Adults with Psoriatic Arthritis, Plaque Psoriasis, or Behçet's Disease See Table 1 for the initial titration schedule. Recommended maintenance dosage is OTEZLA 30 mg twice daily or ",NOT_IN_CACHE
0c93e5d8-089e-560e-a893-e9da8704dd67,COLCHICINE,BAD_LLM_RESPONSE,18097,True,True,False,"2 DOSAGE AND ADMINISTRATION The long-term use of colchicine is established for FMF and the prophylaxis of gout flares, but the safety and efficacy of repeat treatment for gout flares has not been evaluated. The dosing regimens for Colchicine Tablets, USP are different for each indication and must be",NOT_IN_CACHE
0ca0843d-315f-5a7f-b23e-378f945340ff,GABAPENTIN,BAD_LLM_RESPONSE,6266,True,True,False,"2 DOSAGE AND ADMINISTRATION Postherpetic Neuralgia ( 2.1 ) Dose can be titrated up as needed to a dose of 1800 mg/day Day 1: Single 300 mg dose Day 2: 600 mg/day (i.e., 300 mg two times a day) Day 3: 900 mg/day (i.e., 300 mg three times a day) Epilepsy with Partial Onset Seizures ( 2.2 ) Patients 12",NOT_IN_CACHE
0cdfe621-1410-5c52-abe7-f2b6faac09f3,DIGOXIN,BAD_LLM_RESPONSE,8907,True,True,False,"2 DOSAGE AND ADMINISTRATION Digoxin Tablets dose is based on patient-specific factors (age, lean body weight, renal function, etc.). See full prescribing information. Monitor for toxicity and therapeutic effect. ( 2 ) 2.1 Important Dosing and Administration Information In selecting a Digoxin Tablets",NOT_IN_CACHE
0d5f2750-48bc-5a44-985e-20e4ba575fb5,ATOMOXETINE,BAD_LLM_RESPONSE,4802,True,True,False,"2 DOSAGE AND ADMINISTRATION Initial, Target and Maximum Daily Dose (2.1) (Acute and Maintenance/Extended Treatment) Body Weight Initial Daily Dose Target Total Daily Dose Maximum Total Daily Dose Children and adolescents up to 70 kg 0.5 mg/kg 1.2 mg/kg 1.4 mg/kg Children and adolescents over 70 kg a",NOT_IN_CACHE
0d65f1c0-522e-50d2-b29b-4aa55272f981,FLUCONAZOLE,BAD_LLM_RESPONSE,7519,True,True,False,"DOSAGE AND ADMINISTRATION Dosage and Administration in Adults: Single Dose Vaginal candidiasis: The recommended dosage of fluconazole for vaginal candidiasis is 150 mg as a single oral dose. Multiple Dose SINCE ORAL ABSORPTION IS RAPID AND ALMOST COMPLETE, THE DAILY DOSE OF FLUCONAZOLE IS THE SAME F",NOT_IN_CACHE
0d6e32d3-b183-5fb3-8688-3472c3a43a50,LEVOFLOXACIN,BAD_LLM_RESPONSE,10154,True,True,False,"2 DOSAGE AND ADMINISTRATION • Administer levofloxacin tablets to pediatric patients weighing 30 kg and greater only ( 2.1 , 2.2 ). • Levofloxacin tablets cannot be administered to pediatric patients who weigh less than 30 kg because of the limitations of the available strengths. Alternative formulat",NOT_IN_CACHE
0d72b784-bcb0-5ec6-8353-8c99870d61df,PROMETHAZINE HYDROCHLORIDE,BAD_LLM_RESPONSE,4765,True,True,False,"DOSAGE AND ADMINISTRATION Promethazine Hydrochloride Tablets, USP are contraindicated for children under 2 years of age (see WARNINGS: Black Box Warning and Use in Pediatric Patients). Allergy: The average oral dose is 25 mg taken before retiring; however, 12.5 mg may be taken before meals and on re",NOT_IN_CACHE
0d9f46fc-4f0a-5736-8f72-fefdf1e0f2f0,FAMOTIDINE,BAD_LLM_RESPONSE,6092,True,True,False,2 DOSAGE AND ADMINISTRATION Indication Recommended Dosage ( 2.1 ) Adult and Pediatric Patients 40 kg and greater Active DU 40 mg once daily; or 20 mg twice daily Active GastricUlcer 40 mg once daily GERD 20 mg twice daily Erosive Esophagitis 20 mg twice daily; or40 mg twice daily Adults Pathological,NOT_IN_CACHE
